gene_symbol,log2_fold_change,nominal_p,adjusted_p
MGST1,0.3590551183050916,0.07694052561937151,0.18895249815077617
NBPF19,0.25236223315801176,0.07700107900850293,0.18906143668681996
QTRT2,-0.11825952640779835,0.07706801859697865,0.18919900272734697
KLHL5,0.16960964736357909,0.07708603389649629,0.18922103617773703
PIN1P1,-0.29506926302921993,0.07710023663313594,0.189231109032232
BTK,0.3996185816975507,0.07711431219760638,0.189231109032232
RFFL,0.20575657894358643,0.07712391307877738,0.189231109032232
PCNT,-0.14028803470199058,0.07712630027967947,0.189231109032232
ERGIC1,0.1023054472448548,0.0771611955177982,0.18925143866671007
KCNK6,0.24105335171112377,0.07716851091644117,0.18925143866671007
GXYLT1P5,-0.2886406068680699,0.07717075290336681,0.18925143866671007
ZNF280B,-0.18576272649682213,0.07719181760652022,0.18928092014082412
TMEM219,0.12982025399108998,0.07729183240311496,0.1894613866817937
CNKSR1,0.2209571520267657,0.077294160976771,0.1894613866817937
ARF6,0.12391847582174442,0.07729833542600166,0.1894613866817937
PEX11B,-0.14769762665600217,0.07739166435247309,0.18963766407885907
GPR153,-0.1957442577276538,0.07741485370139578,0.1896722817305297
COX17,0.17632981835768025,0.07743135988663435,0.1896905189357612
PTPRF,-0.12043236233757248,0.07746346543209574,0.1897469625464243
COL24A1,-0.3718951567456137,0.07748330758246114,0.1897733572441486
CROCC2,0.843538158239219,0.07751138768155139,0.18978487598726795
MAP3K7CL,0.3215890701983004,0.07751351565383426,0.18978487598726795
NPAS2,-0.14083824374664022,0.07754068505418665,0.18978487598726795
KNSTRN,-0.19423020400910185,0.0775424136182273,0.18978487598726795
CA4,-0.28597058537975073,0.07755757204718004,0.1897867140030658
SP140,-0.2390505957752365,0.07756129910573908,0.1897867140030658
HLA-C,0.4204038344486936,0.0776269346672796,0.18988928536905345
GGNBP2,-0.10111857004210913,0.07763043404056137,0.18988928536905345
TMEM181,-0.15462356683264478,0.07766076918300696,0.1899412899941013
SLC25A36,-0.16686784143236633,0.07768029410729389,0.1899668461221835
MEDAG,0.7153361216143517,0.07769449624333864,0.1899793809426777
PAQR9-AS1,-0.3740644667766664,0.07772843173043224,0.19004015939138855
IL1RN,0.7393013916039948,0.07774146237658232,0.1900453063173903
L1CAM,-0.23220978374962797,0.07777095998075167,0.1900775295839693
ST8SIA5,-0.27225349469601845,0.07778855705191251,0.19009834064840408
MAP2K3,0.1460354077711861,0.077816356325742575,0.19014407591105745
HLTF,-0.14680832818683687,0.07783072720906985,0.19015699208743328
PCYT1A,0.09553174212682336,0.07785151301034776,0.19017015061283213
AGAP6,-0.1298629508934983,0.07785428410498106,0.19017015061283213
RUBCN,0.07191637186297406,0.07786985630930847,0.19018599328006247
C1ORF198,0.2334763740330832,0.07801175790743292,0.19046589347491877
HAVCR2,0.3718488776710407,0.07803119107554964,0.19049111971102511
SRSF8,-0.1150857085971273,0.0780744226125207,0.19057443028602575
ST8SIA6,0.3222864254068103,0.07811245413217498,0.19062311267986629
CADM3,-0.1672611866055309,0.07811258121710445,0.19062311267986629
SCTR-AS1,-0.4855364296253102,0.07814078946985924,0.19065435525840244
SNED1,0.2392616120711324,0.07814360105880437,0.19065435525840244
GIMAP8,0.34843789927041957,0.0781652939803714,0.19067284088679415
HSPA4L,-0.27295049853931763,0.07817273998983895,0.19067284088679415
FSTL5,-0.2516472844001192,0.07817850654486014,0.19067284088679415
LRCH4,0.13369800707117285,0.07823746195979141,0.1907943977956885
TECPR2,-0.09008559073684808,0.07829475315183197,0.1909116953537568
RNF41,-0.14246821606502813,0.07831043832235411,0.1909116953537568
MAB21L3,0.4169753899441684,0.07831591686653702,0.1909116953537568
CFB,0.4031403401856499,0.07832204519625004,0.1909116953537568
FOXP3,-0.3441872336293368,0.07836550902636047,0.19098263726779588
LOC105373553,-0.3776145862649991,0.07836939809340686,0.19098263726779588
NIPBL,0.08451849587847704,0.07842599635723038,0.19107897383661795
ZNF789,-0.1400452708369131,0.07844108587924778,0.19107897383661795
CEBPG,0.1413269911634405,0.07844943288399112,0.19107897383661795
APEX2,0.13347882073466355,0.07845457460952152,0.19107897383661795
H3C13,0.3110149612708155,0.07860636213444362,0.19140006583864613
IER5L,-0.2301384997526963,0.0786138438686561,0.19140006583864613
C12ORF76,-0.13793280735365565,0.07863953190747516,0.19142619874685737
SCAF8,-0.06209668009048652,0.07864495060592264,0.19142619874685737
GNRH1,0.23972653577637548,0.0786567967281852,0.19142619874685737
MIR4500HG,-0.39446451666588,0.07867417003647313,0.19143265691269132
VPS9D1,-0.12483817925376872,0.07868210536619767,0.19143265691269132
NUTF2,-0.09892186863661312,0.07873778757526995,0.19154586607833277
TMEM30B,0.7308324778047064,0.07875443885094638,0.19156410919107017
RAMAC,-0.136001937432352,0.0788096637336602,0.19167616449096464
OSTF1,-0.16034851139274742,0.07888639977399935,0.1917841444007469
MMS22L,0.1980318138914985,0.07889071154223071,0.1917841444007469
TRMT44,-0.1141907408388274,0.07890462509374337,0.1917956924674419
GARRE1,0.133726833136663,0.07892762438281055,0.1918293202457742
HS6ST2,-0.3069017509409777,0.0789502204749693,0.19186196038100345
H4C8,0.21279715773743768,0.07904425035590268,0.192068168585953
ZRANB2,-0.12156167126375284,0.07908709458418314,0.19214996828108383
SEPTIN11,-0.10928947053528491,0.0791244779924985,0.19221848292258428
RAB4B,-0.13827398977786842,0.07917106303683152,0.1923093327635976
IRX1,0.8062619180495778,0.07920939954912448,0.19238012786757072
EID3,0.15625000423598534,0.0792262896416392,0.19239882451434623
DRAP1,-0.12913945487865863,0.07925823544673243,0.19245407495772116
PHTF2,-0.15311840170470248,0.07932491326219042,0.1925841383489076
MAPK7,0.14370268257106922,0.07933020117740583,0.1925841383489076
SH3PXD2A,-0.15621343183248904,0.07938057094907994,0.19268406941148003
PNRC1,0.14212144970720963,0.07943044986983093,0.1927739725508882
ZNF514,-0.15810177696737782,0.07943602853429892,0.1927739725508882
USP54,0.20178258502863675,0.07945305470406402,0.1927929385590962
NCKAP1L,0.391961515131094,0.079475578449631,0.19282523849880912
PRR29,-0.4563638102150749,0.07953299458365179,0.19294217775039588
SUMO4,0.21988330141000012,0.07959391778369901,0.1930228586641877
MRPS11,-0.07861038442739243,0.07962409650897924,0.19307367516559829
RPL14P1,0.19529426022331145,0.07966287216462886,0.19314532344235452
ZSCAN18,-0.1087905271622054,0.07973191851753382,0.19328840642550965
GDF1,1.4683259593778597,0.07974555429129532,0.19328840642550965
POLR2J3-UPK3BL2,-0.2662256647595358,0.07974959045868336,0.19328840642550965
CD2AP,0.14133314582248424,0.07976695526668055,0.1933081093767385
TULP3,0.2143704916681166,0.07981820727665598,0.19338753287506497
DNAJC25,-0.12223972947981454,0.07983552308592169,0.1934070988091929
MRPL1,-0.15431281924916762,0.07985532715063884,0.19343268748871903
B3GNT8,0.49225630172646423,0.07989434786157662,0.19349115030486533
CALML6,-0.2403419480315947,0.07990049325460317,0.19349115030486533
FMN2,-0.10327642882627686,0.07990719522408178,0.19349115030486533
GPATCH2,-0.12316922328544956,0.07993586867925616,0.19353819170913947
SIGLEC11,0.5318926009154079,0.07995438887211063,0.19356064231808323
CBFA2T2,-0.05754316786905278,0.08000427938057952,0.19365902298079216
CYREN,0.11077174196323902,0.08003444486902773,0.19370963986512715
C15ORF62,0.42294507044039414,0.08008878215093845,0.19380537091802455
FNTA,0.09844048942839743,0.0800925162888019,0.19380537091802455
UPF3A,-0.10682990661363868,0.08010782803992143,0.19380621694546787
SERTM1,-0.37068584787778736,0.08011138450203947,0.19380621694546787
TXLNA,0.09807704336503242,0.08012340021448153,0.1938128845359197
RIPK3,0.3932820246516011,0.08017361635609266,0.19387368051770007
PITPNB,-0.15942507852377474,0.08017622026499228,0.19387368051770007
IFNE,-0.5315605276626538,0.08017632117725917,0.19387368051770007
AFAP1,-0.13216772461170834,0.08019628036325958,0.1938995430614978
SLCO2B1,0.393957265198015,0.080239077819674,0.1939654158639098
ZNF491,-0.15546785407188257,0.08024205895397234,0.1939654158639098
CYB5RL,0.11639231872776223,0.08028786684092507,0.1940210106883327
ZC4H2,-0.10456812076146704,0.08029221382734614,0.1940210106883327
KIAA0319L,-0.07713850617286866,0.08034915357159066,0.1940947615873004
TTC23L,-0.2465868796092107,0.0803637711033152,0.1940947615873004
UBA7,0.30691136787381534,0.08036975293474428,0.1940947615873004
CNKSR2,-0.27155749119476846,0.08043005932174603,0.19419559022533928
HLCS,-0.06975710594917395,0.08045187800476705,0.1942258660343459
FKBP8,-0.1263592877121873,0.08046909550059214,0.1942448766688056
C19ORF47,-0.11908574532596194,0.08047831305106694,0.1942448766688056
CLCN6,-0.09529482047652048,0.0805794338704293,0.19446652027464037
LYSMD1,-0.09337174342320465,0.08068163858206448,0.1946907282869716
GAL3ST4,0.361423986909188,0.08071614979025078,0.1947515540357048
SLC38A7,-0.10961144392949508,0.08074183324482612,0.19477104593129993
LINC02609,-0.18812103298548496,0.08075607385525349,0.19477104593129993
PKN2,0.0900321392700949,0.08077078790844647,0.19477104593129993
CMPK2,-0.19863190305607328,0.08077616272044791,0.19477104593129993
NSG2,-0.28814956026370675,0.0807987866555859,0.19479375760056075
UBAP1,0.08613549762451989,0.08083720777454134,0.19486394056534895
SNU13,-0.14045997512083197,0.08093430935306926,0.195053083370074
ZNF704,0.13088133391840184,0.08095938240993288,0.1950910468826048
LINC01167,-0.644340237647743,0.08100265710413575,0.1951678174358255
NCBP2AS2,-0.15153410639928944,0.08100988953621195,0.1951678174358255
TBC1D31,-0.106457700757411,0.0810279708409179,0.1951889121499888
RGL1,-0.1143255439440507,0.08105522510574775,0.1952284308289908
OSTC,0.1568986718093095,0.08106303054487406,0.1952284308289908
MCEE,0.18702502764134632,0.08108418775805325,0.1952569183115293
CBX4,-0.10765190937946834,0.08109420368156249,0.19525857324960136
TRMT10B,0.11456412927785564,0.08111263868682381,0.19526848165355104
ARID5A,0.21543504297607183,0.08111697711421463,0.19526848165355104
DLC1,0.14938908520220107,0.0811272446631014,0.1952707403453743
PRRC2C,-0.07510995092673589,0.08113997551297715,0.19527892692447107
TBC1D13,-0.09277542285219198,0.08116302351045517,0.19531193896267385
CEP43,-0.12938492448130567,0.08119660553394266,0.19537028973801057
MDH2,-0.14125741586623342,0.08120808656914796,0.19537545516998112
LRRC71,0.6505334030252596,0.08124013028424526,0.19543008470055595
PPP1R16B,-0.18451671393307567,0.08130018812791731,0.19555208431457563
BTBD2,-0.1306893439931951,0.08132987268123999,0.1956010071344403
FNDC9,-0.3587790354435423,0.08146369086630995,0.19585533121097332
CDC42EP3,-0.19976861930742107,0.08148357616806075,0.19588064003372915
RHOG,0.2747431890290528,0.08154021801814298,0.19599429298779864
NIT2,-0.13520565796086936,0.08157280162542278,0.19604853430920857
XPO6,-0.08659752480406979,0.08158151707196057,0.19604853430920857
LTN1,-0.11298473066252336,0.08161672569411219,0.1961099543200285
ANKH,-0.12337434025343176,0.08175433646046924,0.1963736534833695
PER1,0.154354463531293,0.08182121299849704,0.19648919335377943
CCNA2,0.3603203419364156,0.0818432425122742,0.1965195490449021
B4GALT5,-0.13566792520124693,0.08189335048114581,0.1966173111861508
PLEKHA6,-0.11690129460057186,0.0819463626866855,0.19669946300401536
UNC5A,-0.2307986197937808,0.08200138130579476,0.19678639212469504
GHITM,-0.14999186454219693,0.08204997612024811,0.1968804367961611
ANKRD54,-0.097432589514999,0.08207843465807974,0.19690444864737663
PPP1R8,0.0867556450473499,0.08207879768995084,0.19690444864737663
SEC14L4,0.4658882786428622,0.08209496400840087,0.19691829267623817
BRCC3,-0.104063242919175,0.08210338446254506,0.19691829267623817
STMP1,0.1339209389059457,0.08213866776599277,0.19697603732529617
LCK,0.6590283544851792,0.08215898488131408,0.19697603732529617
HCAR1,0.5079787469294812,0.0821646262690237,0.19697603732529617
CKB,0.14029220334412074,0.08216510352525731,0.19697603732529617
RPRML,-0.26003950183237823,0.08226408790021329,0.19719074940899728
LINC01836,0.7422372220014275,0.08230210878630287,0.1972536097993328
STX16-NPEPL1,-0.2910280510310015,0.08230916000130777,0.1972536097993328
NAB2,-0.13140624342717455,0.08237337389304561,0.1973818089514932
IGF1R,0.10796244870079086,0.08239077621421796,0.1973818089514932
PARP10,0.21959874802679025,0.08239094476179809,0.1973818089514932
ARMC12,0.30584739964273444,0.08241258032861586,0.19741104587528707
NELFA,0.10927507831574346,0.08244360496731089,0.19746276411154415
KDM4D,-0.2994216220048622,0.08246840590262738,0.19749956566909535
RBM14,0.19151309702932284,0.0824810286882347,0.19750719728560123
BEGAIN,-0.1909434667318433,0.08257474920353437,0.19766472533324872
SCARA3,0.2416166756095333,0.0825837795499621,0.19766472533324872
LSM6,0.13133592738901267,0.08258458855473985,0.19766472533324872
ISG20L2,-0.0890772804598452,0.08260878285403102,0.19770002674568068
PRKCH,0.3294691369274352,0.08276672167897807,0.19803272193217764
SLC16A7,-0.30996163071830396,0.08277919102613207,0.19803991854703057
SOST,-0.8259862761875225,0.0828253909474663,0.19810516031555445
ELFN2,-0.264570304393673,0.08289975545542455,0.1982299111450286
NAGK,0.09860656414358626,0.08290320958730088,0.1982299111450286
NUDT21,-0.1407266102783673,0.08290595968484929,0.1982299111450286
ZNF502,-0.16247474916374127,0.08292073331979907,0.1982425892766093
ASB8,-0.0871323427777182,0.0829866883019724,0.19835840285204795
PLPPR5-AS1,-0.39542622461614574,0.08298812927119506,0.19835840285204795
PDGFC,0.14731355207527752,0.08303838882618218,0.19844813754332336
CALN1,-0.2627061337746257,0.08304463411886528,0.19844813754332336
DBIL5P,-0.2841059328618263,0.08306038433343474,0.1984605835698683
CLCN5,0.11634089848882878,0.08306880572622503,0.1984605835698683
ELF3,-0.3069579991117898,0.08314602279933545,0.1985874331618418
BCLAF1,-0.1117965503957139,0.08315861934202277,0.1985874331618418
GTPBP4,-0.10056443451754182,0.08315985149603666,0.1985874331618418
TSPAN3,0.11228380810448436,0.08321026290092935,0.19868514861731143
PSMD14,-0.12442672713946969,0.0832560978671727,0.1987719156447806
ITPR3,0.4313809656298364,0.08326597297364884,0.19877281937858615
PGBD4,-0.15788335828908728,0.0832979023634492,0.19882636496400444
VPS11,-0.107479902953437,0.08334471914247228,0.1988700771056871
PAF1,0.1149118162353142,0.08337464514471012,0.1989188074232221
STX4,0.11372087075398785,0.08338614866410334,0.19892357849194744
MSH6,0.09640850700617952,0.0835629857305066,0.19930098606875793
C1QL3,-0.36281761994301953,0.08356339657634225,0.19930098606875793
PSMB8,0.24486233134258928,0.08371570495375512,0.1996414971387773
DBF4,-0.14384312604877825,0.08377037294833824,0.19974655717581905
RNASEH2A,0.1709767660062265,0.08378766553933042,0.19974655717581905
KLF6,0.19094832814487897,0.083788389088132,0.19974655717581905
CUX2,-0.38499618828753945,0.08383236206985088,0.19980932621071745
CDK6,-0.18644383844368484,0.08384335732209312,0.19980932621071745
GCKR,-0.3056443141712593,0.08385393928645364,0.19981179453606115
UBQLN2,-0.119833684708488,0.08387872400960852,0.19984810156461197
NPIPA2,-0.4202285859181776,0.08391916945554748,0.19988461432660737
TBC1D8B,0.18560988622965668,0.08392031485050007,0.19988461432660737
POTEE,-0.6458089474137617,0.0839226979457372,0.19988461432660737
THBS3,-0.16227524130671034,0.08395916281605773,0.19993551500200105
TEPSIN,0.1358634890170407,0.083963173133992125,0.19993551500200105
VAV2,0.1306817404811449,0.08405941089437025,0.2001419098430285
CAMKMT,0.11861763622411248,0.08407038890073144,0.20014528094645245
AIMP1P1,-0.24014201056861628,0.08413342305386955,0.2002565504166908
KMT2A,-0.07172168814224023,0.0841465115894484,0.2002581732892262
WDR64,0.7987711006197378,0.08417368820298649,0.200277306783757
AHNAK2,-0.29300415590170825,0.0842064788208672,0.20030834435929903
FZD9,0.309093552518807,0.08422174130641864,0.20030834435929903
AAR2,0.08958728102137314,0.08422501259883383,0.20030834435929903
TWF2,-0.1338614013690913,0.08424210324242049,0.20032622846706463
PTGDS,0.4648229494403165,0.08434583454083416,0.20050456135993183
ARFGAP1,-0.09160649293837776,0.08443904852596817,0.2006557889739057
DESI2,0.1119335797463692,0.08444533140005446,0.2006557889739057
FUT7,0.49335470331984826,0.0844477972897203,0.2006557889739057
ANKRD12,-0.0836016894698286,0.08449766827306969,0.20075149768713071
LGALS3BP,0.2747227223997246,0.08451265098032325,0.20076211966496071
SUCLG2-DT,0.2353311074013993,0.08452132236814458,0.20076211966496071
NTN4,-0.20670216736925395,0.08454605116181911,0.2007980706760508
CCDC66,-0.11229739568193776,0.0845694381945213,0.20083082718964437
HPR,0.5182769319138765,0.08459578565195873,0.20087060572673263
C1ORF141,0.7077217067496893,0.08463241182300153,0.20092451869660488
GOT1,-0.26924552614226704,0.08463768961578354,0.20092451869660488
PLCL1,-0.22982762830180817,0.08465627289404147,0.2009458434957113
SUDS3,-0.09520485150977098,0.08466756145414758,0.200949850186729
TLR6,0.3907481082466022,0.08476151065253779,0.2010681401837999
RPL22L1,0.21962848441954752,0.08476271042296585,0.2010681401837999
CCNO,-0.30407999220259685,0.0847748722626147,0.2010681401837999
CYS1,-0.22762578391716204,0.08477503879996341,0.2010681401837999
SLMAP,0.07823878316180721,0.08481119875298199,0.20112638872699767
PPP1R21,-0.11246548174065207,0.08481881578965211,0.20112638872699767
DYNC1I2P1,0.23757311473796283,0.08483464966663055,0.20114114773133712
ATP8B3,0.34219714229563064,0.08484619660920609,0.20114574031343216
PPIB,0.14531474473824257,0.08493360295588301,0.20130735403347153
MAD1L1,-0.10752967996817464,0.08499604255561323,0.20143253699406027
MARVELD2,0.2915422839457249,0.08501917031135059,0.2014543119865334
LEPROT,0.2218458788238653,0.08502448005776293,0.2014543119865334
